	time	title	summary	link	source
46	1487979180	['miliband', 'labour', 'at', 'its', 'weakest', 'for', 'number', 'years']	['david', 'miliband', 'has', 'thrown', 'himself', 'into', 'labours', 'by', 'election', 'infighting', 'by', 'declaring', 'the', 'party', 'is', 'at', 'its', 'weakest', 'for', 'number', 'years', 'while', 'also', 'refusing', 'to', 'rule', 'out', 'a', 'comeback']	http://news.sky.com/story/david-miliband-labour-at-its-weakest-for-50-years-under-corbyn-10780822	SkyNewsUK
47	1487982000	['mcilroy', 'defends', 'playing', 'golf', 'with', 'trump']	['rory', 'mcilroy', 'has', 'defended', 'his', 'decision', 'to', 'play', 'golf', 'with', 'donald', 'trump', 'after', 'a', 'flood', 'of', 'criticism', 'and', 'abuse', 'saying', 'it', 'was', 'quite', 'simply', 'a', 'round', 'of', 'golf']	http://news.sky.com/story/rory-mcilroy-says-game-of-golf-with-donald-trump-not-an-endorsement-10780825	SkyNewsUK
48	1487972160	['saturdays', 'national', 'newspaper', 'front', 'pages']	['whats', 'in', 'the', 'papers']	http://news.sky.com/story/saturdays-national-newspaper-front-pages-10780612	SkyNewsUK
49	1488031780	['scottish', 'labour', 'rules', 'out', 'platform', 'with', 'conservatives', 'to', 'fight', 'independence']	['edinburgh', 'reuters', 'scottish', 'labour', 'would', 'not', 'join', 'forces', 'with', 'the', 'conservatives', 'in', 'a', 'joint', 'campaign', 'to', 'defend', 'the', 'united', 'kingdom', 'if', 'scotland', 'held', 'a', 'second', 'independence', 'referendum', 'leader', 'kezia', 'dugdale', 'has', 'said']	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/jnhMuoxrqHk/uk-britain-eu-scotland-idUKKBN1640GF	ReutersUK
50	1488005988	['mays', 'conservatives', 'gain', 'parliament', 'seat', 'as', 'rivals', 'suffer', 'setbacks']	['stoke', 'on', 'trent', 'whitehaven', 'england', 'reuters', 'prime', 'minister', 'theresa', 'mays', 'conservatives', 'secured', 'a', 'landmark', 'victory', 'in', 'a', 'parliamentary', 'by', 'election', 'on', 'friday', 'strengthening', 'her', 'hand', 'ahead', 'of', 'brexit', 'negotiations', 'as', 'her', 'rivals', 'suffered', 'damaging', 'setbacks']	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/o4RUQR4cpsI/uk-britain-elections-idUKKBN1630AH	ReutersUK
51	1487961002	['northern', 'ireland', 'leader', 'says', 'rivals', 'may', 'force', 'return', 'to', 'london', 'rule']	['omagh', 'northern', 'ireland', 'reuters', 'irish', 'nationalists', 'may', 'force', 'a', 'prolonged', 'collapse', 'of', 'northern', 'irelands', 'devolved', 'government', 'and', 'a', 'return', 'to', 'direct', 'rule', 'from', 'london', 'if', 'they', 'can', 'not', 'agree', 'a', 'new', 'government', 'with', 'unionists', 'the', 'leader', 'of', 'the', 'british', 'province', 'said', 'on', 'friday']	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/R4Karneykw0/uk-britain-nireland-foster-idUKKBN163240	ReutersUK
52	1487955175	['british', 'airways', 'mixed', 'fleet', 'cabin', 'crew', 'announce', 'more', 'strikes']	['london', 'reuters', 'british', 'airways', 'mixed', 'fleet', 'cabin', 'crew', 'members', 'are', 'to', 'strike', 'for', 'another', 'seven', 'consecutive', 'days', 'from', 'march', 'number', 'trade', 'union', 'unite', 'said', 'on', 'friday']	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/RX7wAY8SSYw/uk-britain-strikes-british-airways-idUKKBN1631WE	ReutersUK
53	1487947697	['on', 'visit', 'to', 'london', 'peugeot', 'boss', 'offers', 'reassuring', 'words', 'on', 'vauxhall', 'plants']	['london', 'reuters', 'the', 'head', 'of', 'french', 'carmaker', 'psa', 'played', 'down', 'the', 'threat', 'to', 'british', 'factories', 'when', 'he', 'discussed', 'the', 'potential', 'takeover', 'of', 'gms', 'european', 'operations', 'with', 'union', 'officials', 'and', 'politicians', 'in', 'london', 'on', 'friday']	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/o5z7nTRkIns/uk-opel-m-a-psa-britain-idUKKBN163170	ReutersUK
54	1487936670	['uk', 'mortgage', 'approvals', 'hit', 'number', 'month', 'high', 'in', 'january', 'bba']	['london', 'reuters', 'british', 'banks', 'approved', 'the', 'most', 'mortgages', 'in', 'a', 'year', 'last', 'month', 'and', 'consumer', 'borrowing', 'saw', 'some', 'of', 'its', 'fastest', 'growth', 'of', 'the', 'past', 'decade', 'industry', 'data', 'showed', 'on', 'friday', 'contrasting', 'with', 'earlier', 'signs', 'of', 'slowing', 'momentum']	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/I6L9RGw57lM/uk-britain-lending-bba-idUKKBN1630YG	ReutersUK
55	1487936038	['arqiva', 'and', 'samsung', 'to', 'trial', 'number', 'network', 'in', 'london']	['london', 'reuters', 'communications', 'group', 'arqiva', 'and', 'samsung', 'electronics', 'will', 'trial', 'britains', 'first', 'number', 'network', 'in', 'london', 'this', 'year', 'the', 'companies', 'said', 'with', 'the', 'capability', 'of', 'delivering', 'ultra', 'fast', 'broadband', 'to', 'mobile', 'devices', 'and', 'potentially', 'autonomous', 'vehicles']	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/Gwa4BcUz9QE/uk-britain-5g-idUKKBN16319I	ReutersUK
56	1487923600	['retailer', 'john', 'lewis', 'to', 'cut', 'net', 'number', 'jobs', 'in', 'restructuring']	['reuters', 'john', 'lewis', 'britains', 'biggest', 'department', 'store', 'chain', 'plans', 'to', 'cut', 'hundreds', 'of', 'jobs', 'in', 'a', 'reorganisation', 'of', 'its', 'soft', 'furnishings', 'business', 'and', 'changes', 'to', 'the', 'way', 'it', 'operates', 'its', 'in', 'store', 'restaurants', 'it', 'said', 'on', 'thursday']	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/GxIaqxiXVB8/uk-john-lewis-redundancies-idUKKBN1622BU	ReutersUK
57	1487883205	['scottish', 'government', 'believes', 'it', 'can', 'call', 'win', 'new', 'independence', 'vote', 'sources']	['london', 'edinburgh', 'reuters', 'the', 'scottish', 'government', 'is', 'increasingly', 'confident', 'it', 'can', 'win', 'a', 'new', 'independence', 'referendum', 'and', 'is', 'considering', 'calling', 'one', 'next', 'year', 'as', 'britain', 'exits', 'the', 'european', 'union', 'sources', 'close', 'to', 'the', 'edinburgh', 'administration', 'say']	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/U5sq4XBF6tg/uk-britain-eu-scotland-idUKKBN1621I5	ReutersUK
58	1487954160	['emma', 'thompson', 'wont', 'take', 'part', 'in', 'short', 'love', 'actually', 'sequel']	['london', 'reuters', 'actress', 'emma', 'thompson', 'has', 'said', 'she', 'is', 'not', 'taking', 'part', 'in', 'a', 'short', 'love', 'actually', 'sequel', 'for', 'britains', 'comic', 'relief', 'charity', 'appeal', 'because', 'it', 'is', 'too', 'soon', 'to', 'reprise', 'her', 'role', 'in', 'the', 'romantic', 'comedy', 'after', 'the', 'death', 'last', 'year', 'of', 'co', 'star', 'alan', 'rickman']	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/Sg3eBwTDDIA/uk-people-thompson-loveactually-idUKKBN1631MN	ReutersUK
59	1487969340	['uk', 'police', 'taser', 'blind', 'man', 'after', 'mistaking', 'his', 'cane', 'for', 'a', 'gun']	['a', 'blind', 'man', 'who', 'was', 'waiting', 'for', 'a', 'train', 'home', 'was', 'tasered', 'by', 'police', 'at', 'a', 'railway', 'station', 'in', 'manchester', 'england', 'after', 'someone', 'reported', 'that', 'his', 'walking', 'stick', 'was', 'a', 'firearm', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378539-police-taser-blind-man/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
60	1487958600	['honey', 'offside', 'trap', 'bees', 'taught', 'to', 'play', 'football', 'by', 'scientists', 'video']	['we', 'have', 'been', 'severely', 'underestimating', 'the', 'brain', 'power', 'and', 'capabilities', 'of', 'bumble', 'bees', 'according', 'to', 'scientists', 'who', 'have', 'taught', 'them', 'how', 'to', '“play', 'soccer”', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378524-bees-learn-soccer-goal/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
61	1487957820	['scotland', 'seriously', 'considering', 'number', 'indyref', 'in', 'number', 'and', 'a', 'german', 'map', 'maker', 'is', 'ready', 'for', 'it']	['the', 'scottish', 'government', 'is', 'seriously', 'thinking', 'about', 'staging', 'a', 'second', 'independence', 'referendum', 'next', 'year', 'triggering', 'a', 'mixed', 'reaction', 'within', 'the', 'eu', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378522-scotland-brexit-eu-independence/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
62	1487956920	['men', 'are', 'getting', 'their', 'beer', 'belly', 'fat', 'removed', 'injected', 'into', 'their', 'penis']	['a', 'state', 'of', 'the', 'art', 'cosmetic', 'procedure', 'now', 'promises', 'to', 'help', 'men', 'concerned', 'with', 'the', 'size', 'of', 'their', 'genitals', 'and', 'the', 'girth', 'of', 'their', 'stomach', 'simultaneously', 'by', 'using', 'their', 'unwanted', 'fat', 'as', 'a', 'penis', 'enlarger', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378517-fat-belly-injected-penis/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
63	1487956740	['nut', 'job', 'prince', 'charles', 'backs', 'nutella', 'fueled', 'grey', 'squirrel', 'sterilization', 'plan']	['prince', 'charles', 'has', 'backed', 'a', 'government', 'plan', 'to', 'sterilize', 'grey', 'squirrels', 'by', 'putting', 'contraceptives', 'in', 'nutella', 'spread', 'which', 'tests', 'show', 'is', 'highly', 'attractive', 'to', 'the', 'woodland', 'critters', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378516-prince-charles-squirrel-sex/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
64	1487956500	['i', 'wont', 'resign', 'corbyn', 'staying', 'put', 'after', 'copeland', 'by', 'election', 'fail']	['labour', 'leader', 'jeremy', 'corbyn', 'is', 'under', 'pressure', 'to', 'resign', 'after', 'the', 'party', 'suffered', 'a', 'humiliating', 'defeat', 'in', 'the', 'copeland', 'by', 'election', 'but', 'prevailed', 'in', 'the', 'hotly', 'contested', 'stoke', 'central', 'by', 'election', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378515-corbyn-copeland-election-labour/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
65	1487955960	['make', 'america', 'british', 'again', 'queen', 'may', 'bring', 'former', 'colony', 'into', 'commonwealth']	['as', 'a', 'former', 'british', 'colony', 'the', 'us', 'could', 'be', 'the', 'next', '“associate', 'member”', 'of', 'the', 'commonwealth', '–', 'thanks', 'to', 'president', 'donald', 'trumps', 'reported', 'love', 'of', 'the', 'uk', 'and', 'queen', 'elizabeth', 'ii', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378513-commonwealth-us-farage-trump/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
66	1487955360	['hate', 'criminals', 'should', 'be', 'registered', 'like', 'sex', 'offenders', 'refused', 'jobs', 'inquiry', 'told']	['people', 'guilty', 'of', 'hate', 'crimes', 'should', 'be', 'put', 'on', 'an', 'official', 'register', 'and', 'banned', 'from', 'certain', 'jobs', 'according', 'to', 'a', 'durham', 'university', 'academic', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378512-hate-crime-register-job/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
67	1487951220	['brain', 'damage', 'on', 'the', 'rise', 'among', 'well', 'off', 'middle', 'age', 'drinkers']	['brain', 'damage', 'among', 'drinkers', 'aged', 'number', 'and', 'above', 'has', 'trebled', 'in', 'the', 'last', 'ten', 'years', 'with', 'experts', 'fearing', 'the', 'issue', 'is', 'under', 'reported', 'in', 'the', 'middle', 'classes', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378507-alcohol-brain-damage-drinking/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
68	1487946300	['feminist', 'art', 'students', 'naked', 'anti', 'trump', 'protest', 'censored', 'by', 'facebook', 'photos']	['a', 'feminist', 'protest', 'against', 'us', 'president', 'donald', 'trump', 'was', 'taken', 'off', 'facebook', 'for', 'featuring', '“female', 'nudity”', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378496-facebook-censored-naked-trump-protest/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
69	1487945460	['farage', 'slams', 'liberal', 'media', 'for', 'demonizing', 'abusing', 'him']	['former', 'ukip', 'leader', 'nigel', 'farage', 'has', 'hit', 'out', 'at', 'the', 'liberal', 'media', 'accusing', 'it', 'of', 'forcing', 'him', 'to', 'live', 'like', 'a', '“virtual', 'prisoner”', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378493-nigel-farage-ukip-media/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
70	1487943420	['antiques', 'dealer', 'sold', 'gangsters', 'pre', 'war', 'handguns', 'homemade', 'bullets', 'court', 'hears']	['an', 'antique', 'firearms', 'dealer', 'supplied', 'ammunition', 'to', 'the', 'uks', 'criminal', 'underworld', 'that', 'was', 'later', 'used', 'in', 'two', 'murders', 'and', 'during', 'the', 'number', 'riots', 'a', 'court', 'has', 'heard', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378491-antiques-dealer-guns-ammunition/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
71	1487941320	['shock', 'findings', 'millennials', 'are', 'not', 'as', 'selfish', 'as', 'you', 'might', 'think']	['millennials', 'are', 'less', 'likely', 'to', 'switch', 'jobs', 'from', 'year', 'to', 'year', 'than', 'the', 'previous', 'generation', 'and', 'are', 'missing', 'out', 'on', 'the', 'financial', 'gains', 'that', 'come', 'with', 'high', 'job', 'mobility', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378489-millennials-selfish-job-crisis/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
72	1487936880	['france', 'is', 'not', 'nazi', 'germany', 'stop', 'being', 'so', 'sentimental', 'about', 'child', 'refugees', '–', 'tory', 'mp']	['a', 'tory', 'mp', 'has', 'told', 'critics', 'of', 'the', 'governments', 'decision', 'to', 'scrap', 'its', 'child', 'refugee', 'resettlement', 'scheme', 'to', '“stop', 'being', 'so', 'sentimental”', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378483-child-refugees-dubs-tory/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
73	1487936520	['end', 'of', 'ukip', 'leader', 'paul', 'nuttall', 'fails', 'to', 'win', 'seat', 'in', 'brexit', 'heartlands']	['by', 'elections', 'in', 'the', 'north', 'of', 'england', 'have', 'raised', 'questions', 'over', 'the', 'future', 'of', 'ukip', 'as', 'new', 'leader', 'paul', 'nuttall', 'was', 'humiliatingly', 'routed', 'it', 'was', 'a', 'bad', 'night', 'for', 'labour', 'too', 'as', 'jeremy', 'corbyns', 'party', 'barely', 'hung', 'on', 'to', 'stoke', 'but', 'lost', 'its', 'seat', 'in', 'copeland', 'read', 'full', 'article', 'at', 'rtcom']	https://www.rt.com/uk/378482-ukip-stoke-copeland-election/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
74	1488021120	['white', 'house', 'excludes', 'news', 'outlets', 'including', 'bbc', 'and', 'daily', 'mail', 'from', 'briefing']	['the', 'white', 'house', 'has', 'excluded', 'several', 'news', 'outlets', 'from', 'a', 'media', 'briefing', 'leading', 'to', 'accusations', 'donald', 'trump', 'is', 'retaliating', 'for', 'unwelcome', 'reporting', 'among', 'organisations', 'denied', 'access', 'were', 'the', 'bbc', 'cnn', 'the', 'daily', 'mail', 'the', 'guardian', 'and', 'buzzfeed', 'cnn', 'attacked', 'the', 'block', 'saying', 'this', 'is', 'an', 'unacceptable', 'development', 'by', 'the', 'trump', 'white', 'house']	https://uk.news.yahoo.com/white-house-excludes-news-outlets-including-cnn-york-220500753.html	YahooUK
75	1487963100	['emma', 'thompson', 'too', 'sad', 'to', 'do', 'love', 'actually', 'sequel', 'without', 'alan', 'rickman']	['the', 'pair', 'played', 'husband', 'and', 'wife', 'karen', 'and', 'harry', 'in', 'the', 'number', 'romantic', 'comedy', 'rickman', 'also', 'famous', 'for', 'roles', 'including', 'villain', 'hans', 'gruber', 'in', 'die', 'hard', 'and', 'severus', 'snape', 'in', 'the', 'harry', 'potter', 'films', 'died', 'of', 'cancer', 'aged', 'number', 'in', 'january', 'number', 'speaking', 'at', 'the', 'premiere', 'of', 'her', 'latest', 'film', 'disneys', 'beauty', 'and', 'the', 'beast', 'thompson', 'said', 'it', 'was', 'too', 'soon', 'after', 'his', 'death', 'for', 'her', 'to', 'appear', 'in', 'the', 'charity', 'revival', 'by', 'director', 'richard', 'curtis']	https://uk.news.yahoo.com/emma-thompson-too-sad-love-actually-sequel-without-190500029.html	YahooUK
76	1488035529	['mugabe', 'talks', 'of', 'own', 'death', 'at', 'number', 'birthday', 'party']	['zimbabwean', 'president', 'robert', 'mugabe', 'celebrated', 'his', 'number', 'birthday', 'with', 'a', 'lavish', 'party', 'on', 'saturday', 'addressing', 'his', 'own', 'mortality', 'in', 'a', 'speech', 'but', 'showing', 'no', 'signs', 'of', 'stepping', 'down']	https://uk.news.yahoo.com/supporters-gather-mugabes-lavish-birthday-party-040645899.html	YahooUK
77	1487983052	['why', 'wont', 'kylie', 'jenner', 'come', 'clean', 'about', 'all', 'her', 'plastic', 'surgery', 'js']	['kylie', 'jenner', 'has', 'admitted', 'to', 'getting', 'lip', 'fillers', 'after', 'a', 'long', 'time', 'of', 'denying', 'any', 'enhancement', 'now', 'fans', 'are', 'calling', 'her', 'out', 'for', 'hiding', 'or', 'outright', 'denying', 'having', 'any', 'other', 'procedures', 'done', 'to', 'her', 'body', 'most', 'notably', 'her', 'increased', 'chest', 'size', 'did', 'she', 'spend', 'money', 'to', 'change', 'the', 'way', 'she', 'looks', 'most', 'believe', 'so', 'but', 'kylie', 'is', 'staying', 'mum', 'on', 'the', 'matter', 'did', 'she', 'or', 'didnt', 'she', 'and', 'if', 'she', 'did', 'why', 'wont', 'she', 'admit', 'it', 'heather', 'and', 'corinne', 'discuss']	https://uk.news.yahoo.com/why-wont-kylie-jenner-come-003732612.html	YahooUK
78	1488042900	['woman', 'charged', 'with', 'dog', 'offence', 'after', 'three', 'year', 'old', 'boys', 'death']	['a', 'woman', 'has', 'been', 'charged', 'with', 'owning', 'a', 'dangerously', 'out', 'of', 'control', 'dog', 'following', 'the', 'death', 'of', 'a', 'three', 'year', 'old', 'boy', 'in', 'august', 'number', 'jade', 'dunne', 'number', 'of', 'parker', 'way', 'halstead', 'has', 'been', 'released', 'on', 'bail', 'to', 'appear', 'at', 'colchester', 'magistrates', 'court', 'on', 'number', 'march', 'dexter', 'neal', 'died', 'after', 'he', 'was', 'bitten', 'at', 'dunnes', 'home', 'in', 'halstead', 'essex', 'on', 'number', 'august', 'last', 'year']	https://uk.news.yahoo.com/woman-charged-dog-offence-boys-death-151700519.html	YahooUK
79	1487975444	['ronald', 'koeman', 'hopes', 'manchester', 'united', 'can', 'help', 'evertons', 'europe', 'dream']	['ronald', 'koeman', 'believes', 'european', 'qualification', 'would', 'help', 'attract', 'players', 'to', 'everton', 'ronald', 'koeman', 'hopes', 'manchester', 'united', 'beat', 'his', 'former', 'club', 'southampton', 'in', 'sundays', 'efl', 'cup', 'final', 'to', 'enhance', 'evertons', 'prospects', 'of', 'qualifying', 'for', 'europe', 'southampton', 'are', 'bidding', 'for', 'their', 'first', 'major', 'trophy', 'in', 'number', 'years', 'at', 'wembley', 'but', 'despite', 'enjoying', 'two', 'successful', 'seasons', 'at', 'st', 'marys', 'stadium', 'koeman', 'will', 'not', 'allow', 'sentimentality', 'to', 'shape', 'his', 'view', 'of', 'the', 'league', 'cup', 'final']	https://uk.news.yahoo.com/ronald-koeman-hopes-manchester-united-223044242.html	YahooUK
80	1487962380	['nigel', 'farage', 'hits', 'out', 'over', 'ukip', 'leader', 'nuttalls', 'by', 'election', 'campaign']	['nigel', 'farage', 'has', 'piled', 'pressure', 'on', 'his', 'successor', 'over', 'ukips', 'defeat', 'in', 'stoke', 'on', 'trent', 'central', 'claiming', 'he', 'should', 'have', 'done', 'better', 'in', 'the', 'crunch', 'by', 'election', 'the', 'former', 'ukip', 'leader', 'said', 'his', 'partys', 'messaging', 'was', 'too', 'mainstream', 'and', 'its', 'campaign', 'machine', 'lacked', 'professionalism', 'speaking', 'to', 'sky', 'news', 'from', 'the', 'conservative', 'political', 'action', 'conference', 'in', 'the', 'us', 'mr', 'farage', 'said', 'the', 'message', 'could', 'have', 'been', 'clearer', 'on', 'issues', 'like', 'immigration']	https://uk.news.yahoo.com/farage-hits-over-nuttall-election-campaign-154800535.html	YahooUK
81	1487968241	['leicester', 'city', 'getting', 'rid', 'of', 'claudio', 'ranieri', 'now', 'is', 'hardly', 'madness', 'barney', 'ronay']	['claudio', 'ranieri', 'pictured', 'after', 'the', 'number', 'number', 'first', 'leg', 'defeat', 'to', 'sevilla', 'in', 'the', 'champions', 'league', 'his', 'last', 'game', 'as', 'leicester', 'city', 'manager', 'like', 'all', 'the', 'best', 'fairytales', 'leicester', 'citys', 'title', 'story', 'came', 'to', 'an', 'end', 'on', 'thursday', 'night', 'with', 'a', 'bracing', 'little', 'touch', 'of', 'cruelty', 'not', 'to', 'mention', 'those', 'oddly', 'foggy', 'memories', 'of', 'riyad', 'mahrez', 'sending', 'joe', 'hart', 'and', 'martín', 'demichelis', 'halfway', 'to', 'the', 'manchester', 'velodrome', 'with', 'an', 'insolent', 'little', 'swivel', 'en', 'route', 'to', 'a', 'goal', 'and', 'a', 'victory', 'that', 'gave', 'the', 'title', 'pursuit', 'an', 'air', 'of', 'unstoppable', 'ascent']	https://uk.news.yahoo.com/leicester-city-getting-rid-claudio-203041197.html	YahooUK
82	1487966100	['storm', 'doris', 'woman', 'killed', 'in', 'wolverhampton', 'named', 'as', 'tahnie', 'martin']	['tributes', 'have', 'been', 'paid', 'to', 'a', 'an', 'irrepressibly', 'optimistic', 'and', 'kind', 'university', 'worker', 'who', 'died', 'after', 'being', 'struck', 'by', 'debris', 'during', 'storm', 'doris', 'tahnie', 'martin', 'was', 'walking', 'past', 'a', 'starbucks', 'cafe', 'in', 'dudley', 'street', 'in', 'wolverhampton', 'city', 'centre', 'when', 'she', 'was', 'hit', 'by', 'a', 'large', 'piece', 'of', 'wooden', 'roofing', 'just', 'before', 'midday', 'on', 'thursday', 'the', 'number', 'year', 'old', 'who', 'worked', 'at', 'the', 'university', 'of', 'wolverhampton', 'died', 'at', 'the', 'scene', 'after', 'suffering', 'very', 'serious', 'head', 'injuries']	https://uk.news.yahoo.com/storm-doris-woman-killed-wolverhampton-named-tahnie-martin-133600615.html	YahooUK
83	1488033660	['revenge', 'mission', 'for', 'iraqi', 'forces', 'liberating', 'mosul', 'from', 'islamic', 'state']	['iraqi', 'forces', 'are', 'advancing', 'again', 'pushing', 'further', 'into', 'western', 'mosul', 'with', 'islamic', 'state', 'positions', 'under', 'fire', 'the', 'infantry', 'soon', 'rolls', 'into', 'action', 'like', 'many', 'of', 'iraqs', 'fighting', 'forces', 'taking', 'part', 'in', 'this', 'campaign', 'they', 'are', 'on', 'a', 'personal', 'mission', 'of', 'revenge', 'and', 'redemption']	https://uk.news.yahoo.com/revenge-mission-iraqi-forces-liberating-mosul-islamic-state-212700448.html	YahooUK
84	1488010200	['paying', 'for', 'a', 'pint', 'with', 'your', 'finger', 'the', 'tech', 'that', 'could', 'kill', 'off', 'cards']	['by', 'linking', 'the', 'details', 'of', 'that', 'vein', 'pattern', 'to', 'a', 'bank', 'card', 'you', 'can', 'then', 'close', 'the', 'circle', 'instead', 'of', 'using', 'a', 'contactless', 'card', 'to', 'pay', 'for', 'a', 'round', 'of', 'drinks', 'you', 'instead', 'use', 'your', 'finger', 'this', 'is', 'very', 'clever', 'technology', 'being', 'used', 'in', 'a', 'very', 'small', 'test', 'but', 'so', 'far', 'it', 'is', 'working']	https://uk.news.yahoo.com/paying-pint-finger-tech-could-kill-off-cards-001100624.html	YahooUK
85	1488013500	['pollution', 'study', 'tens', 'of', 'thousands', 'of', 'children', 'breathing', 'in', 'toxic', 'air']	['tens', 'of', 'thousands', 'of', 'children', 'in', 'a', 'quarter', 'of', 'london', 'schools', 'are', 'being', 'exposed', 'to', 'illegal', 'levels', 'of', 'air', 'pollution', 'that', 'can', 'cause', 'lifelong', 'health', 'problems', 'a', 'study', 'has', 'found', 'the', 'research', 'shows', 'that', 'number', 'of', 'the', 'capitals', 'number', 'nurseries', 'primaries', 'secondary', 'schools', 'and', 'colleges', 'in', 'number', 'were', 'within', 'number', 'metres', 'of', 'nitrogen', 'dioxide', 'levels', 'that', 'breach', 'eu', 'legal', 'limits', 'london', 'is', 'not', 'alone', 'in', 'facing', 'an', 'air', 'pollution', 'crisis', 'birmingham', 'derby', 'leeds', 'nottingham', 'and', 'southampton', 'are', 'also', 'badly', 'affected', 'experts', 'say']	https://uk.news.yahoo.com/pollution-study-tens-thousands-children-breathing-toxic-air-031600456.html	YahooUK
86	1488036300	['kim', 'jong', 'nam', 'murder', 'kuala', 'lumpur', 'airport', 'swept', 'for', 'chemicals']	['kuala', 'lumpur', 'airport', 'is', 'to', 'be', 'swept', 'for', 'chemicals', 'nearly', 'two', 'weeks', 'after', 'the', 'murder', 'of', 'kim', 'jong', 'nam', 'with', 'a', 'toxic', 'nerve', 'agent', 'following', 'test', 'results', 'which', 'showed', 'the', 'number', 'year', 'old', 'was', 'killed', 'by', 'the', 'banned', 'substance', 'vx', 'officials', 'have', 'said', 'they', 'will', 'be', 'conducting', 'a', 'forensic', 'sweep', 'of', 'one', 'of', 'the', 'terminals', 'the', 'checks', 'which', 'will', 'take', 'place', 'at', 'number', 'on', 'sunday', 'local', 'time', 'will', 'be', 'carried', 'out', 'by', 'police', 'forensic', 'teams', 'as', 'well', 'as', 'their', 'hazardous', 'materials', 'unit', 'the', 'fire', 'service', 'and', 'the', 'atomic', 'energy', 'licensing', 'board']	https://uk.news.yahoo.com/kim-jong-nam-murder-kuala-lumpur-airport-swept-122400852.html	YahooUK
87	1488040980	['berkshire', 'hathaway', 'gains', 'number', 'billion', 'from', 'its', 'huge', 'bite', 'of', 'apple']	['by', 'jennifer', 'ablan', 'new', 'york', 'reuters', 'warren', 'buffetts', 'berkshire', 'hathaway', 'inc', 'is', 'sitting', 'on', 'more', 'than', 'number', 'billion', 'of', 'gains', 'in', 'its', 'investment', 'in', 'apple', 'inc', 'after', 'shares', 'of', 'the', 'iphone', 'maker', 'surged', 'berkshire', 'revealed', 'that', 'its', 'massive', 'stake', 'in', 'apple', 'stock', 'as', 'of', 'dec', 'number', 'had', 'risen', 'to', 'number', 'million', 'shares', 'for', 'a', 'total', 'of', 'number', 'billion', 'an', 'average', 'of', 'about', 'number', 'apiece', 'according', 'to', 'the', 'annual', 'report', 'saturday', 'from', 'berkshire', 'as', 'of', 'fridays', 'closing', 'price', 'of', 'number', 'berkshires', 'holding', 'of', 'apple', 'was', 'valued', 'at', 'more', 'than', 'number', 'billion']	https://uk.news.yahoo.com/berkshire-hathaway-gains-1-6-billion-huge-bite-140743850--sector.html	YahooUK
