	time	title	summary	link	source
85	1488157210	number annual academy awards complete moonlight wins best picture	follow along with as the oscars get underway in angeles	http://feedproxy.google.com/~r/breitbart/~3/GMozh46kNkE/	Breitbart
86	1488175666	oscars mexican actor gael bashes trumps border wall video	mexican actor gael condemned president donald trumps plan to build a wall on the mexico us border at the oscars sunday night in one of the hollywood awards shows most politicized moments	http://feedproxy.google.com/~r/breitbart/~3/cvlGQiPz14I/	Breitbart
87	1488130966	rips trumps un american policies at independent spirit awards video	used his acceptance speech at the film independent spirit awards saturday night to bash president donald trump and his administrations abhorrent and un american policies	http://feedproxy.google.com/~r/breitbart/~3/l-jHQEOfATU/	Breitbart
88	1488205584	in their heads hollywood celebrities attack donald trump number times at oscars	president donald trump was the primary target for leftist hollywood celebrities during the oscars as he his family or his administration was mentioned negatively fifteen times during the ceremony	http://feedproxy.google.com/~r/breitbart/~3/dpxfeCQjyyg/	Breitbart
89	1488210198	former leader who claimed to be black is on food stamps	the former leader from spokane wash who resigned after it came to light that she was falsely presenting herself as black is jobless and may soon be homeless	http://rssfeeds.usatoday.com/~/275515436/0/usatodaycomnation-topstories~Rachel-Dolezal-former-NAACP-leader-who-claimed-to-be-black-is-on-food-stamps/	USAToday
90	1488218085	raw leaves pa court after hearing	a suburban philadelphia judge has ruled that a jury from outside the area will hear the sexual assault case against actor bill number	http://rssfeeds.usatoday.com/~/275598698/0/usatodaycomnation-topstories~Raw-Cosby-leaves-Pa-court-after-hearing	USAToday
91	1488217739	stars shine on oscar carpet	biggest fashion night includes looks by emma stone and harris number	http://rssfeeds.usatoday.com/~/275598702/0/usatodaycomnation-topstories~Stars-shine-on-Oscar-carpet/	USAToday
92	1488217723	hospitals increasingly try to keep patients away to save money	asked about his health issues anthony says do you have about an hour	http://rssfeeds.usatoday.com/~/274615846/0/usatodaycomnation-topstories~Hospitals-increasingly-try-to-keep-patients-away-to-save-money/	USAToday
93	1488217661	stars shine on oscar carpet	biggest fashion night includes looks by emma stone and harris number	http://rssfeeds.usatoday.com/~/275596624/0/usatodaycomnation-topstories~Stars-shine-on-Oscar-carpet/	USAToday
94	1488216781	trump health care system going to implode	president donald trump warned monday that the nations health care system was in danger of imploding and said congress must make fundamental changes to the sweeping health law passed by his predecessor number	http://www.usatoday.com/videos/news/nation/2017/02/27/trump:-health-care-system-going-'implode'/98480738/	USAToday
95	1488216348	oxford adds number new words to dictionary	oxford recently added number new words to its dictionary and many of them are millennial inspired	http://rssfeeds.usatoday.com/~/275587626/0/usatodaycomnation-topstories~Oxford-adds-new-words-to-dictionary/	USAToday
96	1488216260	yas squad goals and sausage fest added to oxford dictionaries	anyone against this is just spreading word added to the mix	http://rssfeeds.usatoday.com/~/275589532/0/usatodaycomnation-topstories~Yas-squad-goals-and-sausage-fest-added-to-Oxford-Dictionaries/	USAToday
97	1488216170	stars shine on oscar carpet	biggest fashion night includes looks by emma stone and harris number	http://rssfeeds.usatoday.com/~/275590980/0/usatodaycomnation-topstories~Stars-shine-on-Oscar-carpet/	USAToday
98	1488214968	trumps budget focuses on defense public safety	at a meeting with governors president donald trump said his first budget will focus on public safety and national security he also said when he was in college the us never lost a war his college years coincided with the vietnam war number	http://www.usatoday.com/videos/news/nation/2017/02/27/trump's-budget-focuses-defense-public-safety/98478522/	USAToday
99	1488214374	wrong movie was announced for best picture	la la land was announced as the winner of best picture at the academy awards before representatives for ballot tabulators price coopers raced onstage to try to stop the acceptance speech and announce that moonlight had won number	http://rssfeeds.usatoday.com/~/275581022/0/usatodaycomnation-topstories~Wrong-Movie-Was-Announced-For-Best-Picture/	USAToday
100	1488211201	mom saves her teens life on soccer field	son would have died had she not performed on the field a doctor said	http://rssfeeds.usatoday.com/~/275562374/0/usatodaycomnation-topstories~Mom-saves-her-teens-life-on-soccer-field/	USAToday
101	1488210921	trumps navy secretary pick follows army nominee out the door	businessman and former army officer philip has withdrawn as president trumps nominee for secretary of the navy a victim of financial entanglements	http://rssfeeds.usatoday.com/~/275532734/0/usatodaycomnation-topstories~Trumps-Navy-secretary-pick-follows-Army-nominee-out-the-door/	USAToday
102	1488210676	trumps navy secretary pick withdraws	president trumps pick for secretary of the navy withdrew from of government conflict of interest rules this leaves trump and secretary of defense jim without nominees to head both the navy and army	http://www.usatoday.com/videos/news/nation/2017/02/27/trump's-navy-secretary-pick-withdraws/98474640/	USAToday
103	1488209123	raw asks judge to bring in outside jurors	actor bill is back in a pennsylvania courtroom monday as his legal team asks a judge to bring in outside jurors for his criminal sex assault trial number	http://rssfeeds.usatoday.com/~/275555218/0/usatodaycomnation-topstories~Raw-Cosby-asks-judge-to-bring-in-outside-jurors/	USAToday
104	1488208859	vandals damage jewish	police number to number headstones broken or overturned at a jewish cemetery in philadelphia	http://rssfeeds.usatoday.com/~/275266700/0/usatodaycomnation-topstories~Philly-vandals-damage-Jewish-gravesites/	USAToday
105	1488208672	stars accounts of best picture confusion	guests at the vanity fair party including and anthony anderson discuss their reaction to the best picture mishap on the oscar stage number	http://www.usatoday.com/videos/news/nation/2017/02/27/stars'-accounts-best-picture-confusion/98473388/	USAToday
106	1488206686	leader i do consider myself to be black	spokane president responded to claims from biological parents that she is actually white she also talked about claims that her son is actually her adopted brother	http://www.usatoday.com/videos/news/nation/2017/02/27/naacp-leader-'i-do-consider-myself-black'/71120990/	USAToday
107	1488204771	raw forces push deeper in battle for	iraqi federal police units pushed deeper into western gaining control of a neighborhood along the tigris river and the foot of one of the five bridges amid intense clashes with islamic state group is militants number	http://rssfeeds.usatoday.com/~/275534808/0/usatodaycomnation-topstories~Raw-Forces-Push-Deeper-in-Battle-for-Mosul/	USAToday
108	1488200871	barry la la land hugs	at the governors ball moonlight director barry and la la land producer jordan talk about the best picture mishap number	http://www.usatoday.com/videos/news/nation/2017/02/27/barry-jenkins'-'la-la-land'-hugs/98469896/	USAToday
109	1488218823	how the best picture oscar snafu unfolded	there were audible gasps when the mix up was revealed	http://abcnews.go.com/Entertainment/oscars-best-picture-mix-unforgettable-moment-unfolded/story?id=45775782	ABCTopStories
110	1488217182	moonlight wins best picture after la la land mistakenly announced	i wasnt trying to be funny presenter warren said	http://abcnews.go.com/Entertainment/moonlight-wins-best-picture-mistake-presenter-warren-beatty/story?id=45769592	ABCTopStories
111	1488210434	la la land producer calls best picture snafu surreal	la la land was at first mistakenly announced as the best picture winner	http://abcnews.go.com/Entertainment/la-la-land-producer-jordan-horowitz-describes-surreal/story?id=45776099	ABCTopStories
112	1488219784	lawyer white house to no longer contest texas voter id law	an attorney for a voting rights group says president donald trumps administration has told her that the federal government no longer plans to challenge texas strict voter id law	http://abcnews.go.com/Politics/wireStory/lawyer-white-house-longer-contest-texas-voter-id-45781427	ABCTopStories
113	1488220453	trump to propose historic defense spending increase in budget blueprint	president trump will target foreign aid in his proposed budget officials say	http://abcnews.go.com/Politics/president-trump-target-foreign-aid-propose-historic-defense/story?id=45777679	ABCTopStories
114	1488219164	oscars mistake puts consulting firms reputation in jeopardy	for number years global accounting and consulting firm has enjoyed the boon it got from leading the balloting process at the academy awards	http://abcnews.go.com/Entertainment/wireStory/pwcs-hard-won-reputation-threat-oscars-mix-45775631	ABCTopStories
115	1488214565	gaffe again oscars in includes living producer	an australian film producer says shes alive and well after her photo was mistakenly included in the in tribute at sunday nights oscars	http://abcnews.go.com/Entertainment/wireStory/gaffe-oscars-memoriam-includes-living-producer-45776967	ABCTopStories
116	1488218861	judge in sex assault trial agrees to jury pool change	the comedian is accused of drugging and sexually assaulting	http://abcnews.go.com/Entertainment/bill-cosby-judge-agrees-change-jury-pool-sex/story?id=45733797	ABCTopStories
117	1488219905	number call bar shooting suspect said hed killed iranians	a bartender at the missouri restaurant where a man accused in an apparently racially motivated bar shooting was arrested last week told a number dispatcher that he said he killed two iranians and needed a place to stay while he figured out what to do	http://abcnews.go.com/US/wireStory/man-wounded-kansas-bar-shooting-speaks-vigil-45772021	ABCTopStories
118	1488210684	trumps congressional address what you need to know	trump will address the number congress tuesday night	http://abcnews.go.com/Politics/trumps-congressional-address/story?id=45756286	ABCTopStories
119	1488220070	bite of apple even bigger than thought	warren says hes investing heavily in apple believing that once consumers begin using the products they arent likely to stop	http://abcnews.go.com/Technology/wireStory/buffetts-bite-apple-bigger-thought-45774345	ABCTopStories
120	1488214129	california dam spillway outflow slowed to clear debris	california water authorities started slowing the outflow from the dams crippled spillway to allow workers to remove debris blocking a hydroelectric plant from working	http://abcnews.go.com/US/wireStory/california-dams-outflow-stopped-clear-debris-45773643	ABCTopStories
121	1488202463	what to know about the presidents designated survivor	spoiler he wont be in the audience for trumps address	http://abcnews.go.com/Politics/presidents-designated-survivor/story?id=45759764	ABCTopStories
122	1488210607	george w bush on trump and russia we all need answers	he also defended the medias role in keeping leaders in check	http://abcnews.go.com/Politics/wireStory/george-bush-trump-russia-answers-45776433	ABCTopStories
123	1488206995	trumps speech could be marked by disruption or decorum	president donald trumps speech on tuesday offers him an opportunity to stand before millions of viewers around the united states and the world and try to reframe his presidency	http://abcnews.go.com/Politics/wireStory/trumps-speech-marked-disruption-decorum-45773135	ABCTopStories
124	1488198478	jimmy tweets at president donald trump during oscars	he mentioned streep	http://abcnews.go.com/Entertainment/jimmy-kimmel-tweets-president-donald-trump-oscars/story?id=45766682	ABCTopStories
125	1488220732	philadelphia jewish community feels threatened after gravestones toppled	the vandalism follows a similar incident that took place in missouri last week	http://abcnews.go.com/US/philadelphia-jewish-community-feels-threatened-gravestones-toppled/story?id=45777549	ABCTopStories
126	1488203873	police say more than number jewish cemetery headstones damaged	police say more than number headstones have been vandalized at a jewish cemetery in philadelphia damage discovered less than a week after similar vandalism in missouri	http://abcnews.go.com/US/wireStory/police-dozens-headstones-damaged-jewish-cemetery-45753004	ABCTopStories
127	1488214715	patricia upset trans sister missing from oscars in tribute	who had over number acting credits died last september	http://abcnews.go.com/Entertainment/patricia-arquette-upset-oscars-left-trans-sister-memoriam/story?id=45777264	ABCTopStories
128	1488212805	iranians cheer oscar as rebuke of trump policies	the oscar for the salesman energized many of the fellow iranians who saw the win for best foreign film as a pointed rebuke to the trump administration and its efforts to deny them entry	http://abcnews.go.com/Entertainment/wireStory/foreign-minister-welcomes-iran-oscar-best-foreign-film-45772416	ABCTopStories
129	1488230220	moonlight oscar winners on best picture mix up	writer director barry and co writer weigh in on stunning academy awards gaffe	http://www.cbsnews.com/news/moonlight-oscar-winners-barry-jenkins-tarell-alvin-mccraney-on-best-picture-mix-up/	CBSTopStories
130	1488228809	trump budget would boost defense spending offset with cuts to domestic programs	the budget blueprint is expected to be released in mid march and congress will have the final say over federal spending levels	http://www.cbsnews.com/news/trump-budget-would-boost-defense-spending-offset-with-cuts-to-domestic-programs/	CBSTopStories
131	1487977133	inside the us vetting system trump wants to replace	spoke with a range of experts and former officials about the vetting process and what extreme vetting might entail	http://www.cbsnews.com/news/inside-u-s-vetting-for-visas-refugees-and-improvements-that-could-be-made/	CBSTopStories
132	1452419775	remembering the smell of death	exonerated prisoner ray describes life on death row ken ireland also falsely convicted says the world changed while he was in prison	http://www.cbsnews.com/news/60-minutes-overtime-remembering-the-smell-of-death/	CBSTopStories
133	1488235268	house intel chair says trump russia ties cant become witch hunt		http://www.cbsnews.com/news/house-intel-chair-says-trump-russia-ties-cant-become-witch-hunt/	CBSTopStories
134	1488208818	south korea says enraged kim had number security officials executed		http://www.cbsnews.com/news/north-korea-kim-jong-un-executes-security-officials-anti-aircraft-gun-intelligence/	CBSTopStories
135	1487993456	colorado teen enters plea in slaying of rodeo queen ex		http://www.cbsnews.com/news/ashley-doolittle-case-teen-enters-plea-in-slaying-of-rodeo-queen-ex-girlfriend/	CBSTopStories
136	1488170472	number oscars red carpet	hollywood steps out on oscars night	http://www.cbsnews.com/pictures/2017-oscars-red-carpet-gallery/	CBSTopStories
137	1487981639	why men are having problems getting married		http://www.cbsnews.com/news/why-men-are-having-problems-getting-married/	CBSTopStories
138	1488217160	oscar gaffe in segment pictures wrong woman		http://www.cbsnews.com/news/oscars-2017-gaffe-in-memoriam-segment-pictures-wrong-woman-jan-chapman-janet-patterson/	CBSTopStories
139	1488217262	college hockey player leaves penalty box slams referee to ice		http://www.cbsnews.com/news/erie-community-college-hockey-player-brandon-day-leaves-penalty-box-to-attack-referee/	CBSTopStories
140	1488219791	white house official on possible probe into death of navy seal		http://www.cbsnews.com/news/white-house-official-trump-likely-to-support-probe-death-navy-seal-ryan-owens/	CBSTopStories
141	1488230844	houston girl number shot dead after surviving crash		http://www.cbsnews.com/news/cops-houston-girl-8-shot-dead-after-surviving-car-crash/	CBSTopStories
142	1488213147	god was on his side teen survives number story plunge in car		http://www.cbsnews.com/news/teenager-survives-7-story-plunge-in-car/	CBSTopStories
143	1488221868	leader issues unusual battle cry for mother nature		http://www.cbsnews.com/news/taliban-leader-says-plant-trees-in-afghanistan/	CBSTopStories
144	1488223170	game of thrones actor dead at number		http://www.cbsnews.com/news/neil-fingleton-game-of-thrones-actor-dead-at-36/	CBSTopStories
145	1488227690	fugitive in basement killings caught after panhandling		http://www.cbsnews.com/news/wes-doughty-fugitive-in-grisly-peabody-massachusetts-basement-killings-caught-in-south-carolina-after-panhandling/	CBSTopStories
146	1488227145	ex leader says shes only offered jobs in reality tv and porn		http://www.cbsnews.com/news/former-naacp-leader-rachel-dolezal-says-she-cant-find-job/	CBSTopStories
147	1488232113	un issues list of number most worrying bacteria		http://www.cbsnews.com/news/un-list-12-most-worrying-bacteria-antibiotic-resistant-superbugs/	CBSTopStories
148	1488232357	storm chasers find unique way to honor twister star bill		http://www.cbsnews.com/news/bill-paxton-storm-chasers-find-unique-way-to-honor-twister-star/	CBSTopStories
149	1488219084	trump singles out tunnels in new york as among nations worst	president trump on monday warned that the nations highways bridges and tunnels are unsafe and he singled out new lincoln and midtown tunnels as among the most dangerous i mean we have tunnels in new york where the tiles are on the ceiling and you see many tiles missing and you wonder youre	http://nypost.com/2017/02/27/trump-singles-out-tunnels-in-new-york-as-among-nations-worst/	NYPost
150	1488217211	says he would kill his own child in war on drugs	the foul mouthed philippines president bragged about throwing criminals out of helicopters and gunning down drug offenders in the streets has a new target children as young as number including his own son president who has said he will kill all the criminals is among the backers of a bill that would	http://nypost.com/2017/02/27/duterte-says-he-would-kill-his-own-child-in-war-on-drugs/	NYPost
151	1488216971	muslim terrorists behead kidnapped sailor after ransom is denied	manila philippines abu extremists in the philippines released a video showing the beheading of a german hostage in the first sign the brutal filipino militants carried out a threat to kill him after a ransom deadline lapsed over the weekend president adviser dealing with muslim rebel groups jesus condemned the	http://nypost.com/2017/02/27/philippine-militants-release-video-of-germans-beheading/	NYPost
152	1488212431	were running out of time to stop these dangerous	london the world health organization has issued a list of the top dozen bacteria most dangerous to humans warning that doctors are fast running out of treatment options in a press briefing on monday the un health agency said its list is meant to promote the development of medicines for the most worrying drug resistant	http://nypost.com/2017/02/27/were-running-out-of-time-to-stop-these-dangerous-superbugs/	NYPost
153	1488211602	your trader joes apple sauce might have broken glass inside it	trader joes voluntarily recalled three of its apple sauce products after broken glass was found inside all containers of trader joes first crush unsweetened apple sauce trader joes organic unsweetened apple sauce and trader joes all natural unsweetened apple sauce have been removed from the shelves and destroyed according to an announcement	http://nypost.com/2017/02/27/your-trader-joes-apple-sauce-might-have-broken-glass-inside-it/	NYPost
154	1488209240	isis thugs strapped a bomb to this puppy	animalistic isis turned a fuzzy little pooch into a suicide bomber but the cute dog survived thanks to several warm hearted iraqis according to a new video the shocking footage shows three iraqi soldiers in the fight against the islamic state bent over the puppy strapped with four bottles containing explosives with electrical wires attached	http://nypost.com/2017/02/27/isis-thugs-strapped-a-bomb-to-this-puppy/	NYPost
155	1488208631	ex members say this church beat and choked the devil out of them	from all over the world they flocked to this tiny town in the foothills of the blue ridge mountains lured by promises of inner peace and eternal life what many found instead was years of terror waged in the name of the lord congregants of the word of faith fellowship were	http://nypost.com/2017/02/27/ex-members-say-this-church-beat-and-choked-the-devil-out-of-them/	NYPost
156	1488206762	how spicer tried to get reports of russia talks shot down	white house spokesman spicer orchestrated phone calls between outside officials and reporters to try to tamp down reports that trump campaign officials had been talking to the russians before the election according to a report monday spicer arranged for cia director mike and sen richard burr chair of the senate select intelligence committee	http://nypost.com/2017/02/27/how-spicer-tried-to-get-reports-of-russia-talks-shot-down/	NYPost
157	1488203145	trumps navy secretary pick officially withdraws	president trumps nominee for secretary of the navy on sunday removed his name from consideration over ethical concerns about his financial holdings financier philip said in a statement that he would be unlikely to meet the standards of the office of government ethics after an extensive review process i have determined that i will	http://nypost.com/2017/02/27/trumps-navy-secretary-pick-officially-withdraws/	NYPost
158	1488202136	north korean ministries organized kim murder south korea	the killing of the half brother of north korean leader kim un was organized by the reclusive states ministry of state security and foreign ministry according to south korean lawmakers briefed by the intelligence agency the eight north korean suspects include four officials of the state security ministry and two officials of the foreign	http://nypost.com/2017/02/27/north-korean-ministries-organized-kim-jong-nams-death-south-korea/	NYPost
159	1488216069	trump lays out hike in military spending	donald trump proposes a number pound number military spending increase a rise of about number on number	http://www.bbc.co.uk/news/world-us-canada-39108194	BBCUSCanada
160	1488214647	hundreds of us jewish graves attacked in philadelphia	the incident marks the second major attack against a jewish cemetery in the past week	http://www.bbc.co.uk/news/world-us-canada-39082013	BBCUSCanada
161	1488210490	george w bush backs free press in rare interview	george w bush says in a rare tv interview that a free media is needed to call those in power to account	http://www.bbc.co.uk/news/world-us-canada-39107315	BBCUSCanada
162	1488219852	top soviet olympic gymnast sells off medals	the former gymnast a darling of the number munich olympics auctions off her medals to pay the bills	http://www.bbc.co.uk/news/world-europe-39106369	BBCUSCanada
163	1488188818	oscars number moonlight wins best picture after announcement mix up	barry moonlight wins best picture at the oscars after an error involving wrong envelopes	http://www.bbc.co.uk/news/entertainment-arts-39099454	BBCUSCanada
164	1488167494	father of us commando killed in yemen refused to meet trump	the us must investigate the stupid mission in yemen that saw his son killed bill says	http://www.bbc.co.uk/news/world-us-canada-39099680	BBCUSCanada
165	1488149808	judge joseph star of the peoples court dies aged number	he gained an audience of millions as host of the peoples court in the number and early number	http://www.bbc.co.uk/news/world-us-canada-39099384	BBCUSCanada
166	1488195226	oscars number is first muslim actor to win academy award	has made history with his portrayal of a drug dealer in the film moonlight	http://www.bbc.co.uk/news/entertainment-arts-39102290	BBCUSCanada
167	1488141992	mo trainer rejects allegations he broke anti doping rules	the american coach of olympic champion mo rejects claims he may have broken anti doping rules	http://www.bbc.co.uk/sport/athletics/39097761	BBCUSCanada
168	1488115198	french historian henry nearly deported from us	visiting speaker henry was stopped by border officials on his way to a university conference	http://www.bbc.co.uk/news/world-us-canada-39095196	BBCUSCanada
169	1488141568	bill actor known for aliens and titanic dies aged number	actor bill known for roles in aliens and titanic has died aged number his family tell us media	http://www.bbc.co.uk/news/entertainment-arts-39097834	BBCUSCanada
170	1488108152	warren upbeat on us business growth	billionaire investor warren backs us businesses to continue to create mind boggling wealth	http://www.bbc.co.uk/news/business-39095430	BBCUSCanada
171	1488093382	president trump to skip white house correspondents dinner	the us president has traditionally attended and it will still go ahead in mr trumps absence	http://www.bbc.co.uk/news/world-us-canada-39093434	BBCUSCanada
172	1488063259	us democrats pick tom to lead party	tom was seen as the establishment backed candidate and will have to unite a divided party	http://www.bbc.co.uk/news/world-us-canada-39093428	BBCUSCanada
173	1488077026	vehicle hits crowd at new orleans parade	twenty eight people are injured some seriously but police say terrorism is not suspected	http://www.bbc.co.uk/news/world-us-canada-39094069	BBCUSCanada
174	1488087656	oscars moonlight warms up with independent spirit awards win	low budget drama moonlight warms up for sundays oscars by winning six independent spirit awards	http://www.bbc.co.uk/news/entertainment-arts-39093564	BBCUSCanada
175	1488145369	kansas tragedy	the injured friend of shooting victim and his widow talk to the	http://www.bbc.co.uk/news/world-us-canada-39098084	BBCUSCanada
176	1488158681	diplomatic vacuum	under the new administration many us diplomatic posts remain to be filled most notably at the un	http://www.bbc.co.uk/news/world-europe-39080204	BBCUSCanada
177	1487983811	the ballot question	a leading us political scientists thinks donald trump is president because his name came first on the ballot in some critical swing states	http://www.bbc.co.uk/news/magazine-39082465	BBCUSCanada
178	1487983398	a quiet man	can the outsider secretary of state find a way to wield power in a chaotic washington	http://www.bbc.co.uk/news/world-us-canada-39083336	BBCUSCanada
